"STATION","NAME","DATE","AWND","PRCP","SNOW","TMAX","TMIN","WSFG"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-13","11.18","0.00","0.0","46","30",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-14","6.93","0.00","0.0","62","30",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-15","14.99","0.00","0.0","44","25",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-16","7.16","0.00","0.0","44","22",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-17","12.75","0.00","0.0","69","43",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-18","11.86","0.00","0.0","66","39",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-19","15.21","0.00","0.0","60","46",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-20","13.20","0.00","0.0","56","35",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-21","6.49","0.00","0.0","70","31",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-22","11.18","0.00","0.0","80","32",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-23","10.96","0.00","0.0","79","44",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-24","13.87","0.00","0.0","44","32",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-25","7.38","0.00","0.0","54","37",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-26","10.74","0.09","0.0","46","35",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-27","14.76","0.21","0.2","36","26",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-28","6.71","0.00","0.0","40","20",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-29","5.37","0.00","0.0","54","25",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-30","9.62","0.00","0.0","65","28",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-01-31","9.62","0.00","0.0","71","33",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-01","12.75","0.00","0.0","71","41",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-02","9.84","0.00","0.0","57","34",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-03","8.05","0.00","0.0","67","32",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-04","7.83","0.00","0.0","55","26",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-05","14.32","0.00","0.0","71","36",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-06","22.59","0.00","0.0","75","56",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-07","18.57","0.00","0.0","76","61",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-08","17.22","0.00","0.0","73","56",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-09","13.87","0.33","0.0","69","52",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-10","14.99","0.39","0.0","76","55",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-11","12.97","0.00","0.0","66","48",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-12","8.05","0.00","0.0","73","44",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-13","12.08","0.00","0.0","75","48",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-14","11.41","0.00","0.0","52","36",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-15","11.41","0.00","0.0","58","37",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-16","9.84","0.00","0.0","58","36",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-17","15.21","0.00","0.0","66","51",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-18","15.21","0.00","0.0","74","52",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-19","10.29","0.00","0.0","56","37",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-20","14.09","0.00","0.0","69","34",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-21","17.67","0.00","0.0","56","35",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-22","6.04","0.00","0.0","60","30",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-23","13.87","0.00","0.0","65","41",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-24","17.22","0.00","0.0","80","51",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-25","13.87","0.00","0.0","82","58",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-26","18.12","0.00","0.0","86","68",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-27","12.30","0.00","0.0","72","48",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-02-28","24.16","0.00","0.0","50","34",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-01","12.30","0.00","0.0","53","29",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-02","7.83","0.00","0.0","60","30",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-03","15.88","0.00","0.0","68","43",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-04","18.79","0.00","0.0","77","52",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-05","22.37","0.00","0.0","86","62",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-06","21.03","0.00","0.0","82","64",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-07","20.80","0.00","0.0","77","66",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-08","10.74","0.00","0.0","79","65",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-09","16.78","0.00","0.0","81","65",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-10","15.21","0.00","0.0","77","49",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-11","18.34","3.60","0.0","49","38",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-12","11.63","0.12","0.0","43","38",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-13","10.51","0.72","0.0","41","38",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-14","8.05","0.03","0.0","52","41",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-15","6.26","0.00","0.0","61","40",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-16","8.50","0.00","0.0","77","43",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-17","10.74","0.00","0.0","82","49",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-18","11.86","0.00","0.0","79","56",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-19","9.62","0.00","0.0","80","53",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-20","10.96","0.00","0.0","75","52",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-21","11.18","0.00","0.0","78","53",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-22","17.22","0.00","0.0","77","60",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-23","25.05","0.00","0.0","79","66",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-24","16.11","0.02","0.0","74","50",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-25","6.71","0.52","0.0","62","47",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-26","11.63","0.00","0.0","72","48",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-27","16.33","0.00","0.0","69","35",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-28","19.91","0.00","0.0","54","34",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-29","10.96","0.00","0.0","69","32",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-30","19.69","0.55","0.0","75","52",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-03-31","12.30","0.00","0.0","65","46",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-01","17.22","0.00","0.0","76","44",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-02","19.91","0.01","0.0","65","46",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-03","9.17","0.00","0.0","72","38",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-04","15.66","0.00","0.0","82","53",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-05","23.26","0.00","0.0","70","46",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-06","19.46","0.00","0.0","60","38",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-07","9.84","0.00","0.0","71","36",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-08","14.09","0.00","0.0","84","46",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-09","18.34","0.00","0.0","88","64",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-10","14.32","0.00","0.0","69","51",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-11","10.51","0.01","0.0","71","46",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-12","8.05","0.99","0.0","65","52",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-13","12.30","0.00","0.0","66","52",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-14","4.03","0.00","0.0","75","45",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-15","10.29","0.00","0.0","74","50",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-16","14.99","0.00","0.0","76","56",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-17","10.29","0.73","0.0","66","56",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-18","4.47","0.00","0.0","75","61",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-19","17.00","0.00","0.0","71","54",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-20","8.28","0.00","0.0","80","50",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-21","4.25","0.00","0.0","87","53",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-22","13.87","0.00","0.0","91","60",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-23","21.25","0.00","0.0","85","64",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-24","20.80","0.00","0.0","82","69",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-25","19.46","0.00","0.0","83","69",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-26","19.91","0.00","0.0","78","72",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-27","12.75","0.70","0.0","73","60",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-28","7.61","0.00","0.0","78","57",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-29","15.21","0.40","0.0","77","64",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-04-30","13.42","0.70","0.0","83","62",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-01","11.86","0.00","0.0","79","72",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-02","9.84","2.45","0.0","78","61",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-03","10.29","0.44","0.0","67","58",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-04","6.26","0.00","0.0","71","57",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-05","8.05","0.01","0.0","78","63",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-06","8.50","0.04","0.0","79","67",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-07","10.51","0.00","0.0","84","70",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-08","17.67","0.00","0.0","89","72",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-09","12.53","0.01","0.0","79","62",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-10","6.26","0.00","0.0","80","61",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-11","11.41","0.64","0.0","78","60",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-12","13.65","0.00","0.0","87","62",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-13","21.03","0.00","0.0","89","73",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-14","13.87","0.05","0.0","85","67",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-15","13.87","0.00","0.0","88","70",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-16","12.08","0.46","0.0","77","61",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-17","9.62","0.00","0.0","74","56",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-18","5.82","0.00","0.0","78","54",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-19","6.93","0.00","0.0","81","57",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-20","7.61","0.00","0.0","82","57",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-21","6.71","0.00","0.0","86","59",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-22","7.16","0.00","0.0","85","69",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-23","8.05","0.00","0.0","85","68",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-24","7.61","0.00","0.0","85","66",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-25","7.16","0.00","0.0","89","65",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-26","11.63","0.00","0.0","96","72",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-27","10.74","0.26","0.0","80","63",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-28","3.80","0.00","0.0","86","62",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-29","5.14","0.00","0.0","88","64",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-30","4.92","0.00","0.0","91","62",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-05-31","8.28","0.00","0.0","93","66",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-01","13.42","0.00","0.0","88","69",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-02","10.29","0.21","0.0","90","66",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-03","11.63","0.17","0.0","82","69",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-04","11.86","0.00","0.0","83","65",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-05","4.92","0.00","0.0","89","61",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-06","13.87","0.00","0.0","93","69",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-07","16.11","0.00","0.0","93","73",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-08","14.76","0.00","0.0","94","73",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-09","14.09","0.00","0.0","93","75",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-10","14.32","0.90","0.0","91","68",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-11","13.20","2.70","0.0","85","68",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-12","10.74","0.00","0.0","95","70",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-13","9.17","0.00","0.0","96","74",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-14","12.30","0.00","0.0","94","74",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-15","14.99","0.00","0.0","96","76",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-16","18.12","0.00","0.0","98","76",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-17","14.32","0.00","0.0","95","75",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-18","14.99","0.00","0.0","96","77",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-19","13.65","0.00","0.0","93","77",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-20","14.76","0.00","0.0","96","76",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-21","13.42","0.00","0.0","96","77",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-22","9.40","0.00","0.0","98","78",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-23","5.37","0.00","0.0","100","78",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-24","3.13","0.00","0.0","101","79",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-25","4.03","0.00","0.0","100","80",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-26","5.59","0.00","0.0","98","77",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-27","4.70","0.00","0.0","103","76",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-28","6.71","0.00","0.0","103","80",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-29","7.38","0.00","0.0","90","77",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-06-30","5.14","0.00","0.0","88","76",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-01","3.80","0.00","0.0","99","74",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-02","5.82","0.00","0.0","102","76",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-03","9.17","0.00","0.0","101","79",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-04","12.53","0.00","0.0","101","83",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-05","8.72","0.07","0.0","92","76",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-06","8.50","0.00","0.0","88","75",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-07","4.70","0.00","0.0","96","72",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-08","9.40","0.00","0.0","101","76",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-09","10.74","0.12","0.0","103","77",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-10","12.30","0.00","0.0","102","81",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-11","10.07","0.00","0.0","101","82",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-12","10.07","0.00","0.0","102","82",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-13","10.51","0.00","0.0","104","84",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-14","12.75","0.00","0.0","103","82",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-15","11.41","0.00","0.0","103","81",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-16","8.95","0.00","0.0","103","82",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-17","8.28","0.00","0.0","95","76",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-18","8.05","0.00","0.0","94","75",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-19","7.61","0.01","0.0","95","73",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-20","10.51","0.01","0.0","88","76",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-21","10.29","0.09","0.0","95","74",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-22","8.95","0.00","0.0","90","72",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-23","5.14","0.00","0.0","89","75",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-24","8.72","0.00","0.0","96","76",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-25","10.07","0.00","0.0","102","76",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-26","9.17","0.00","0.0","100","78",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-27","6.71","0.63","0.0","82","74",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-28","3.80","0.00","0.0","91","73",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-29","6.93","0.00","0.0","90","77",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-30","10.51","1.01","0.0","90","69",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-07-31","6.93","0.15","0.0","91","71",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-01","6.93","0.63","0.0","94","74",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-02","5.59","0.00","0.0","95","72",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-03","11.41","0.00","0.0","99","76",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-04","10.51","0.00","0.0","98","78",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-05","10.51","0.02","0.0","100","78",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-06","7.61","0.00","0.0","97","74",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-07","11.63","0.00","0.0","98","77",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-08","13.87","0.00","0.0","96","79",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-09","13.42","0.00","0.0","98","79",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-10","11.86","0.00","0.0","98","79",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-11","9.40","0.00","0.0","91","77",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-12","6.04","0.00","0.0","95","73",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-13","6.26","0.00","0.0","95","73",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-14","7.61","0.00","0.0","93","74",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-15","12.75","0.00","0.0","98","78",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-16","11.86","0.00","0.0","98","79",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-17","9.84","0.00","0.0","99","79",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-18","7.83","0.00","0.0","96","78",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-19","13.42","0.00","0.0","99","77",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-20","10.74","0.00","0.0","97","80",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-21","9.40","0.99","0.0","93","68",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-22","6.04","0.00","0.0","94","68",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-23","7.83","0.00","0.0","95","75",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-24","8.50","0.00","0.0","99","74",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-25","5.82","0.00","0.0","101","76",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-26","6.71","0.00","0.0","99","74",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-27","5.59","0.00","0.0","92","75",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-28","9.40","0.00","0.0","91","73",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-29","8.95","0.00","0.0","90","67",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-30","10.29","0.00","0.0","88","70",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-08-31","6.26","0.00","0.0","87","68",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-01","7.61","0.00","0.0","90","68",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-02","8.50","0.00","0.0","94","71",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-03","10.29","0.15","0.0","96","72",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-04","4.25","0.03","0.0","88","71",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-05","2.68","0.00","0.0","90","71",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-06","3.58","0.00","0.0","94","71",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-07","5.82","0.00","0.0","96","73",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-08","7.61","0.00","0.0","95","73",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-09","6.71","0.00","0.0","95","73",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-10","5.82","0.02","0.0","95","73",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-11","6.93","1.00","0.0","84","70",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-12","8.05","2.66","0.0","73","69",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-13","10.51","1.34","0.0","74","69",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-14","12.75","0.43","0.0","74","69",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-15","10.51","0.00","0.0","82","70",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-16","18.12","0.09","0.0","77","67",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-17","14.32","0.19","0.0","80","68",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-18","9.84","0.00","0.0","81","71",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-19","5.14","0.00","0.0","86","68",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-20","5.59","0.00","0.0","88","68",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-21","12.97","0.58","0.0","92","70",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-22","10.96","0.03","0.0","72","62",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-23","5.59","0.00","0.0","70","60",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-24","6.71","0.00","0.0","76","55",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-25","4.03","0.00","0.0","82","55",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-26","7.38","0.00","0.0","89","61",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-27","10.51","0.00","0.0","95","70",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-28","12.08","0.00","0.0","81","60",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-29","4.70","0.00","0.0","80","56",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-09-30","10.07","0.00","0.0","84","61",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-10-01","14.99","0.55","0.0","87","60",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2009-10-02","3.58","0.00","0.0","76","52",
